,үнэ,хаяг,Тагт:,Гараж:,Барилгын давхар:,Талбай:,Хэдэн давхарт:,Лизингээр авах боломж:,Цонхны тоо:,Барилгын явц:,Нас,Цонх:_Бусад,Цонх:_Вакум,Дүүрэг_Баянгол,Дүүрэг_Баянзүрх,Дүүрэг_Налайх,Дүүрэг_Сонгинохайрхан,Дүүрэг_Сүхбаатар,Дүүрэг_Хан-Уул,Дүүрэг_Чингэлтэй,Хаалга:_Бусад,Хаалга:_Бүргэд,Хаалга:_Төмөр,Шал:_Бусад,Шал:_Паркет
60,410.0,Зайсан,3,1,9.0,140.0,9.0,0,8.0,1,14.0,True,False,False,False,False,False,False,True,False,False,True,False,False,True
61,189.0,40 мянгат,1,0,4.0,45.0,2.0,0,3.0,1,44.0,True,False,False,False,False,False,False,False,True,False,True,False,True,False
62,634.8,Мишээл,1,1,15.0,138.0,9.0,0,6.0,1,0.0,False,True,False,False,False,False,False,True,False,False,False,True,True,False
63,647.925,Мишээл,1,1,16.0,122.25,9.0,0,6.0,1,0.0,False,True,False,False,False,False,False,True,False,True,False,False,False,True
64,492.0,Баянзүрх,1,1,15.0,82.0,5.0,1,3.0,1,1.0,False,True,False,True,False,False,False,False,False,False,True,False,False,True
65,335.0,Зайсан,1,0,6.0,134.0,1.0,0,5.0,1,12.0,False,True,False,False,False,False,False,True,False,False,True,False,False,True
66,142.0,Баянгол,1,0,16.0,45.0,16.0,0,2.0,1,5.0,False,True,True,False,False,False,False,False,False,False,False,True,False,True
67,188.21,Хан-Уул,1,0,16.0,64.9,11.0,1,3.0,1,9.0,True,False,False,False,False,False,False,True,False,False,True,False,False,True
68,210.0,Богд-Ар,1,0,16.0,67.0,12.0,0,3.0,1,15.0,False,True,True,False,False,False,False,False,False,True,False,False,False,True
69,190.0,Зайсан,1,0,9.0,58.66,4.0,1,2.0,1,12.0,False,True,False,False,False,False,False,True,False,False,False,True,False,True
70,145.0,Яармаг,1,0,9.0,46.48,4.0,0,2.0,1,2.0,False,True,False,False,False,False,False,True,False,False,True,False,False,True
71,450.0,Яармаг,1,0,7.0,100.0,2.0,0,4.0,1,0.0,False,True,False,False,False,False,False,True,False,False,True,False,False,True
72,150.0,Баянбүрд,1,0,16.0,45.42,10.0,1,2.0,1,1.0,False,True,False,False,False,False,False,False,True,False,True,False,False,True
73,217.15,Хан-Уул,1,0,12.0,50.5,6.0,0,3.0,1,2.0,False,True,False,False,False,False,False,True,False,False,True,False,False,True
74,521.0,120 мянгат,3,1,4.0,208.4,2.0,1,7.0,1,12.0,False,True,False,False,False,False,False,True,False,False,True,False,False,True
75,120.0,3,1,0,9.0,38.01,6.0,0,2.0,1,19.0,True,False,True,False,False,False,False,False,False,False,False,True,False,True
76,345.0,Яармаг,1,0,14.0,73.5,8.0,1,4.0,1,0.0,False,True,False,False,False,False,False,True,False,False,True,False,False,True
77,96.0,Сүхбаатар,1,0,14.0,36.5,14.0,1,2.0,1,5.0,False,True,False,False,False,False,True,False,False,False,True,False,False,True
78,442.8130000000001,Хан-Уул,1,0,16.0,90.37,1.0,0,5.0,1,0.0,False,True,False,False,False,False,False,True,False,False,True,False,False,True
79,279.45,3,1,0,9.0,81.0,5.0,0,4.0,1,15.0,False,True,True,False,False,False,False,False,False,False,True,False,False,True
80,250.0,Зайсан,1,0,12.0,45.1,7.0,0,3.0,1,2.0,False,True,False,False,False,False,False,True,False,False,True,False,False,True
81,250.0,13-р хороолол,2,1,10.0,91.3,6.0,0,5.0,1,13.0,False,True,False,True,False,False,False,False,False,False,True,False,False,True
82,340.0,13-р хороолол,2,0,12.0,100.8,11.0,0,4.0,1,14.0,False,True,False,True,False,False,False,False,False,False,True,False,False,True
83,125.0,Баянгол,1,0,6.0,40.3,6.0,0,2.0,1,19.0,False,True,True,False,False,False,False,False,False,False,True,False,False,True
84,179.28,Хан-Уул,0,0,10.0,59.76,5.0,0,3.0,1,9.0,False,True,False,False,False,False,False,True,False,False,True,False,False,True
85,565.0,Japan town,1,1,7.0,93.0,6.0,0,4.0,1,16.0,False,True,False,False,False,False,False,True,False,False,False,True,False,True
86,350.0,Зайсан,1,1,6.0,160.0,5.0,1,5.0,1,14.0,False,True,False,False,False,False,False,True,False,False,True,False,False,True
87,630.0,РЦНК,1,1,10.0,185.35,8.0,0,5.0,1,16.0,False,True,False,True,False,False,False,False,False,False,True,False,False,True
88,559.9725,Хан-Уул,2,0,3.0,189.5,4.0,1,6.0,1,14.0,True,False,False,False,False,False,False,True,False,False,True,False,False,True
89,387.0,Хан-Уул,1,1,12.0,90.0,11.0,1,4.0,1,18.0,False,True,False,False,False,False,False,True,False,False,True,False,False,True
90,350.0,Бага тойрог,2,0,7.0,90.0,2.0,0,4.0,1,26.0,False,True,False,False,False,False,True,False,False,False,False,True,False,True
91,665.0,Баянзүрх,2,0,16.0,180.0,2.0,1,8.0,1,14.0,False,True,False,True,False,False,False,False,False,False,True,False,False,True
92,150.0,10-р хороолол,1,0,5.0,50.0,3.0,0,3.0,1,44.0,False,True,True,False,False,False,False,False,False,False,True,False,False,True
93,260.0,Яармаг,1,0,9.0,80.0,2.0,1,4.0,1,1.0,False,True,False,False,False,False,False,True,False,False,False,True,False,True
94,253.98,Хан-Уул,1,1,16.0,70.55,12.0,1,3.0,1,9.0,False,True,False,False,False,False,False,True,False,False,True,False,False,True
95,182.0,Зүүн 4 зам,1,0,10.0,53.56,10.0,0,3.0,1,10.0,False,True,False,True,False,False,False,False,False,False,True,False,False,True
96,595.0,King Tower,1,0,16.0,137.0,5.0,1,3.0,1,3.0,False,True,False,False,False,False,False,True,False,False,False,True,False,True
97,682.462,Баруун 4 зам,1,0,18.0,101.86,12.0,1,4.0,1,0.0,False,True,True,False,False,False,False,False,False,False,True,False,False,True
98,456.0,Чингис зочид буудал,1,0,25.0,79.0,22.0,0,4.0,1,0.0,False,True,False,True,False,False,False,False,False,False,False,True,False,True
99,120.0,Viva city,0,0,5.0,41.6,3.0,1,3.0,1,12.0,True,False,False,False,False,False,False,True,False,False,True,False,False,True
100,677.0,Баянзүрх,1,0,15.0,127.0,6.0,1,6.0,1,0.0,False,True,False,True,False,False,False,False,False,False,True,False,False,True
101,256.0,19-р хороолол,1,0,16.0,64.0,8.0,0,2.0,1,1.0,False,True,False,False,False,False,False,True,False,False,True,False,False,True
102,167.44000000000003,Сонгинохайрхан,2,1,16.0,64.4,8.0,0,4.0,1,8.0,False,True,False,False,False,True,False,False,False,False,True,False,False,True
103,137.0,Хан-Уул,1,0,14.0,45.6,11.0,0,2.0,1,5.0,False,True,False,False,False,False,False,True,False,False,True,False,False,True
104,271.92,Яармаг,3,0,12.0,123.6,5.0,1,6.0,1,3.0,False,True,False,False,False,False,False,True,False,False,False,True,False,True
105,143.0,16-р хороолол,0,0,16.0,49.0,2.0,0,2.0,1,0.0,False,True,False,True,False,False,False,False,False,False,True,False,False,True
106,106.0,Баянзүрх,1,0,14.0,40.0,13.0,1,1.0,1,10.0,False,True,False,True,False,False,False,False,False,False,True,False,False,True
107,625.0,Хүннү,2,0,23.0,96.0,8.0,1,5.0,1,0.0,False,True,False,False,False,False,False,True,False,False,True,False,False,True
108,143.0,Амгалан,1,0,12.0,52.38,8.0,0,2.0,1,3.0,False,True,False,True,False,False,False,False,False,False,False,True,False,True
109,571.1999999999999,0,3,0,7.0,204.0,7.0,1,8.0,1,23.0,False,True,False,False,False,False,True,False,False,True,False,False,True,False
110,370.0,Хан-Уул,1,1,12.0,90.0,9.0,0,3.0,1,17.0,False,True,False,False,False,False,False,True,False,False,True,False,False,True
111,358.0,Яармаг,2,0,16.0,90.9,4.0,0,6.0,1,1.0,False,True,False,False,False,False,False,True,False,False,False,True,True,False
112,210.0,Офицер,2,0,12.0,73.45,7.0,0,3.0,1,5.0,False,True,False,True,False,False,False,False,False,False,False,True,False,True
113,128.0,Москва хороолол,1,0,9.0,41.57,5.0,0,3.0,1,16.0,False,True,False,False,False,True,False,False,False,False,False,True,False,True
114,680.0,Үндэсний цэцэрлэгт хүрээлэн,1,1,15.0,124.3,7.0,1,5.0,1,5.0,False,True,False,True,False,False,False,False,False,False,True,False,False,True
115,215.0,Баянзүрх,2,0,5.0,66.5,5.0,0,3.0,1,13.0,False,True,False,True,False,False,False,False,False,False,True,False,False,True
116,170.0,Нарны хороолол,1,0,12.0,39.55,2.0,0,1.0,1,11.0,False,True,True,False,False,False,False,False,False,False,True,False,False,True
117,665.0,Баянзүрх,1,1,15.0,130.343,13.0,1,5.0,1,4.0,False,True,False,True,False,False,False,False,False,False,True,False,False,True
118,132.0,Зүүн 4 зам,0,0,12.0,40.0,2.0,0,2.0,1,12.0,False,True,False,True,False,False,False,False,False,False,False,True,False,True
119,680.0,Баянзүрх,2,0,15.0,124.3,7.0,1,8.0,1,4.0,False,True,False,True,False,False,False,False,False,False,True,False,False,True
120,370.0,Баянзүрх,2,1,9.0,103.0,9.0,0,6.0,1,15.0,True,False,False,True,False,False,False,False,False,False,False,True,True,False
121,350.0,Зайсан,2,1,6.0,160.0,5.0,0,6.0,1,16.0,False,True,False,False,False,False,False,True,False,False,True,False,False,True
122,180.0,10-р хороолол,2,0,3.0,90.0,2.0,0,4.0,1,17.0,False,True,True,False,False,False,False,False,False,False,True,False,False,True
123,665.0,Баянзүрх,1,0,16.0,180.0,2.0,1,6.0,1,10.0,False,True,False,True,False,False,False,False,False,False,True,False,False,True
124,96.0,14-р хороолол,0,0,12.0,31.8,8.0,0,2.0,1,11.0,False,True,False,True,False,False,False,False,False,False,True,False,False,True
125,396.0,Үндэсний цэцэрлэгт хүрээлэн,0,1,13.0,100.0,12.0,0,7.0,1,9.0,True,False,False,True,False,False,False,False,False,False,True,False,False,True
126,463.078,Зайсан,1,0,10.0,60.14,3.0,1,3.0,1,1.0,True,False,False,False,False,False,False,True,False,False,True,False,False,True
127,78.0,Сонгинохайрхан,1,0,5.0,18.0,5.0,0,3.0,1,34.0,False,True,False,False,False,True,False,False,False,False,True,False,False,True
128,448.65,Хан-Уул,1,1,15.0,99.7,5.0,0,4.0,1,11.0,False,True,False,False,False,False,False,True,False,False,True,False,False,True
129,186.0,Чингэлтэй,1,0,4.0,66.2,5.0,1,4.0,1,5.0,False,True,False,False,False,False,False,False,True,False,False,True,False,True
130,145.0,5 шар,1,0,5.0,58.0,5.0,0,3.0,1,18.0,False,True,False,False,False,True,False,False,False,False,True,False,False,True
131,110.0,Нисэх,1,0,5.0,50.0,3.0,1,3.0,1,11.0,False,True,False,False,False,False,False,True,False,False,True,False,False,True
132,169.17,Натур худалдааны төв,1,0,12.0,56.39,2.0,1,5.0,1,11.0,False,True,False,True,False,False,False,False,False,False,True,False,False,True
133,669.0,19-р хороолол,1,1,25.0,84.72,12.0,0,4.0,1,1.0,False,True,False,False,False,False,False,True,False,False,True,False,True,False
134,186.054,Модны 2,1,0,13.0,56.38,2.0,1,4.0,1,11.0,False,True,True,False,False,False,False,False,False,False,True,False,False,True
135,278.0,Натур худалдааны төв,2,0,12.0,76.0,8.0,1,3.0,1,10.0,False,True,False,True,False,False,False,False,False,False,True,False,False,True
136,160.0,40 мянгат,1,0,12.0,43.7,7.0,0,2.0,1,13.0,False,True,False,False,False,False,False,False,True,False,True,False,False,True
137,470.8,Яармаг,1,1,15.0,107.0,6.0,0,4.0,1,1.0,False,True,False,False,False,False,False,True,False,False,False,True,False,True
138,520.0,Баянзүрх,1,1,16.0,110.0,15.0,0,5.0,1,8.0,True,False,False,True,False,False,False,False,False,False,False,True,True,False
139,245.0,0,1,1,16.0,79.6,9.0,0,3.0,1,1.0,False,True,False,False,False,False,True,False,False,True,False,False,False,True
140,93.0,Баянгол,0,0,9.0,30.13,1.0,0,2.0,1,10.0,False,True,True,False,False,False,False,False,False,False,True,False,False,True
141,110.0,Зайсан,1,0,6.0,32.0,1.0,0,2.0,1,14.0,False,True,False,False,False,False,False,True,False,False,True,False,False,True
142,390.0,Яармаг,2,1,16.0,114.09,16.0,0,4.0,1,1.0,False,True,False,False,False,False,False,True,False,False,False,True,False,True
143,656.796,Яармаг,2,0,10.0,156.38,3.0,0,5.0,1,2.0,False,True,False,False,False,False,False,True,False,False,True,False,False,True
144,220.0,1-р хороолол,2,0,9.0,90.0,4.0,0,5.0,1,35.0,False,True,False,False,False,True,False,False,False,False,True,False,False,True
145,115.0,1-р хороолол,1,0,9.0,18.0,4.0,0,2.0,1,39.0,True,False,False,False,False,True,False,False,False,False,True,False,True,False
146,145.0,Баянзүрх,0,0,3.0,57.05,3.0,0,2.0,1,9.0,False,True,False,True,False,False,False,False,False,False,True,False,False,True
147,172.0,1-р хороолол,3,0,11.0,75.0,10.0,0,4.0,1,16.0,False,True,False,False,False,True,False,False,False,False,True,False,False,True
148,182.475,19-р хороолол,1,0,16.0,40.55,12.0,0,2.0,1,7.0,False,True,False,False,False,False,False,True,False,False,True,False,False,True
149,678.1099999999999,Сүхбаатар,1,1,5.0,157.7,5.0,0,5.0,1,16.0,False,True,False,False,False,False,True,False,False,False,False,True,False,True
150,99.0,Баянзүрх,1,0,16.0,33.0,14.0,1,1.0,1,0.0,False,True,False,True,False,False,False,False,False,False,True,False,False,True
151,350.0,Хан-Уул,2,1,9.0,102.0,8.0,0,4.0,1,6.0,False,True,False,False,False,False,False,True,False,False,False,True,False,True
152,158.0,Сансар,0,1,12.0,40.72,6.0,1,1.0,1,9.0,False,True,False,True,False,False,False,False,False,False,True,False,False,True
153,135.0,1-р хороолол,1,0,10.0,40.16,2.0,0,2.0,1,6.0,False,True,False,False,False,True,False,False,False,False,True,False,False,True
154,386.1,19-р хороолол,3,1,12.0,117.0,10.0,0,6.0,1,12.0,False,True,False,False,False,False,False,True,False,False,True,False,False,True
155,572.152,Зайсан,1,1,10.0,168.28,4.0,0,7.0,1,8.0,False,True,False,False,False,False,False,True,False,False,True,False,False,True
156,189.0,Модны 2,1,0,10.0,60.0,4.0,0,2.0,1,11.0,False,True,True,False,False,False,False,False,False,False,True,False,False,True
157,333.45,Баянзүрх,0,0,13.0,85.8,13.0,1,7.0,1,10.0,False,True,False,True,False,False,False,False,False,False,True,False,False,True
158,63.0,Ханын материал,1,0,5.0,25.66,2.0,0,1.0,1,10.0,False,True,False,False,False,True,False,False,False,False,True,False,False,True
159,153.0,Баруун 4 зам,1,0,9.0,36.0,7.0,0,3.0,1,35.0,True,False,True,False,False,False,False,False,False,False,False,True,False,True
160,166.08,Дөлгөөн нуур,1,0,15.0,51.9,13.0,0,3.0,1,5.0,False,True,False,False,False,False,True,False,False,False,False,True,False,True
161,547.4,Хан-Уул,1,1,18.0,119.0,9.0,1,6.0,1,0.0,False,True,False,False,False,False,False,True,False,False,True,False,False,True
162,221.16,Хан-Уул,1,1,15.0,58.2,12.0,0,5.0,1,0.0,False,True,False,False,False,False,False,True,False,False,False,True,False,True
164,602.0,Баянзүрх,1,1,16.0,140.0,15.0,0,6.0,1,12.0,False,True,False,True,False,False,False,False,False,False,True,False,False,True
165,154.0,Цайз,1,0,16.0,59.4,10.0,1,4.0,1,0.0,False,True,False,True,False,False,False,False,False,False,True,False,False,True
166,108.0,Баянзүрх,1,0,6.0,42.0,3.0,0,2.0,1,11.0,False,True,False,True,False,False,False,False,False,False,True,False,False,True
167,105.0,10-р хороолол,0,0,5.0,32.0,1.0,0,2.0,1,12.0,False,True,True,False,False,False,False,False,False,False,True,False,False,True
168,100.0,Нисэх,1,1,12.0,38.0,6.0,0,2.0,1,8.0,False,True,False,False,False,False,False,True,False,True,False,False,False,True
169,417.1,15-р хороолол,0,1,16.0,97.0,3.0,0,2.0,1,5.0,False,True,False,True,False,False,False,False,False,False,True,False,False,True
170,108.0,14-р хороолол,1,0,12.0,39.8,8.0,0,1.0,1,11.0,False,True,False,True,False,False,False,False,False,False,True,False,False,True
171,270.0,5-р хороолол,0,0,9.0,36.0,1.0,0,2.0,1,44.0,False,True,False,False,False,False,True,False,False,True,False,False,False,True
172,133.0,Баянгол,1,0,9.0,40.0,1.0,0,3.0,1,25.0,False,True,True,False,False,False,False,False,False,False,True,False,False,True
173,95.0,Нисэх,1,0,9.0,42.32,3.0,1,1.0,1,10.0,False,True,False,False,False,False,False,True,False,False,False,True,False,True
174,396.00000000000006,40 мянгат,2,1,12.0,90.0,10.0,0,4.0,1,15.0,False,True,False,False,False,False,False,False,True,False,False,True,False,True
175,125.0,Нисэх,1,0,12.0,50.62,7.0,1,3.0,1,6.0,False,True,False,False,False,False,False,True,False,False,False,True,False,True
176,548.216,Сүхбаатар,2,0,16.0,94.0,3.0,1,4.0,1,9.0,False,True,False,False,False,False,True,False,False,False,True,False,False,True
177,410.0,Баянзүрх,0,0,16.0,87.44,2.0,0,3.0,1,5.0,False,True,False,True,False,False,False,False,False,False,True,False,False,True
178,228.036,Нисэх,2,0,16.0,73.56,11.0,0,3.0,0,0.0,False,True,False,False,False,False,False,True,False,False,True,False,False,True
179,289.44,Баянгол,0,0,16.0,53.6,3.0,0,3.0,1,0.0,False,True,True,False,False,False,False,False,False,False,False,True,False,True
180,446.0,Хан-Уул,1,0,24.0,93.0,3.0,0,5.0,0,0.0,False,True,False,False,False,False,False,True,False,False,True,False,False,True
181,105.0,Алтай хотхон,1,0,10.0,29.0,3.0,1,1.0,1,14.0,False,True,True,False,False,False,False,False,False,False,True,False,False,True
182,185.0,Яармаг,1,0,16.0,54.0,9.0,0,2.0,1,0.0,False,True,False,False,False,False,False,True,False,False,True,False,False,True
184,76.464,Нисэх,1,1,12.0,42.48,7.0,0,3.0,0,0.0,False,True,False,False,False,False,False,True,False,False,True,False,False,True
185,155.0,21-р хороолол,1,0,14.0,68.3,2.0,0,4.0,1,3.0,False,True,False,False,False,True,False,False,False,False,True,False,False,True
186,234.6,Яармаг,1,0,16.0,73.0,8.0,0,3.0,1,2.0,False,True,False,False,False,False,False,True,False,False,True,False,False,True
187,115.0,21-р хороолол,1,0,5.0,62.0,2.0,1,3.0,1,38.0,True,False,False,False,False,True,False,False,False,False,True,False,False,True
188,574.5,Баянзүрх,1,0,16.0,133.62,6.0,0,4.0,1,8.0,False,True,False,True,False,False,False,False,False,False,False,True,False,True
189,677.393,Баянзүрх,1,0,15.0,127.81,6.0,1,4.0,1,1.0,False,True,False,True,False,False,False,False,False,False,True,False,False,True
190,170.0,13-р хороолол,1,0,5.0,43.0,4.0,0,2.0,1,14.0,False,True,False,True,False,False,False,False,False,False,True,False,False,True
191,125.0,Сүхбаатар,1,0,16.0,34.0,16.0,0,2.0,1,10.0,False,True,False,False,False,False,True,False,False,False,True,False,False,True
192,320.0,Яармаг,1,0,16.0,97.0,14.0,0,4.0,1,0.0,False,True,False,False,False,False,False,True,False,False,True,False,False,True
193,103.0,Алтай хотхон,1,0,10.0,36.0,8.0,0,2.0,1,12.0,False,True,True,False,False,False,False,False,False,False,False,True,False,True
194,400.0,Сүхбаатар,0,0,12.0,67.0,12.0,0,2.0,1,1.0,False,True,False,False,False,False,True,False,False,False,True,False,False,True
195,315.0,120 мянгат,0,0,17.0,82.0,15.0,0,3.0,1,5.0,False,True,False,False,False,False,False,True,False,False,True,False,False,True
196,326.0,120 мянгат,1,0,11.0,53.26,3.0,0,4.0,1,3.0,False,True,False,False,False,False,False,True,False,True,False,False,False,True
197,167.76000000000002,Мишээл,1,0,12.0,46.6,6.0,0,3.0,1,2.0,False,True,False,False,False,False,False,True,False,False,True,False,False,True
198,88.0,Viva city,0,0,5.0,30.5,5.0,0,2.0,1,11.0,False,True,False,False,False,False,False,True,False,False,True,False,False,True
199,256.416,Сансар,1,0,10.0,80.13,9.0,0,3.0,1,4.0,False,True,False,True,False,False,False,False,False,False,True,False,False,True
200,125.0,Яармаг,1,0,13.0,46.26,5.0,0,2.0,1,0.0,False,True,False,False,False,False,False,True,False,False,False,True,False,True
201,146.0,Хан-Уул,1,0,16.0,54.0,12.0,0,3.0,0,0.0,False,True,False,False,False,False,False,True,False,False,True,False,False,True
202,88.192,Чулуун овоо,1,1,16.0,33.92,6.0,1,1.0,0,0.0,False,True,False,True,False,False,False,False,False,False,False,True,False,True
203,326.0,Зайсан,1,0,11.0,59.23,3.0,0,4.0,1,4.0,False,True,False,False,False,False,False,True,False,False,True,False,False,True
204,363.0,Зайсан,1,1,16.0,110.0,9.0,0,5.0,1,14.0,False,True,False,False,False,False,False,True,False,False,False,True,False,True
205,150.0,Яармаг,1,0,13.0,51.0,6.0,0,2.0,1,0.0,False,True,False,False,False,False,False,True,False,False,False,True,False,True
206,386.0,Баянзүрх,1,0,16.0,70.0,3.0,0,3.0,1,7.0,False,True,False,True,False,False,False,False,False,False,True,False,False,True
207,422.4525,Зайсан,1,1,6.0,122.45,5.0,0,4.0,1,11.0,False,True,False,False,False,False,False,True,False,False,False,True,False,True
208,560.0,Яармаг,2,0,16.0,130.3,12.0,0,6.0,1,1.0,False,True,False,False,False,False,False,True,False,False,True,False,False,True
209,492.0,Баянзүрх,1,1,16.0,82.0,5.0,0,3.0,1,0.0,False,True,False,True,False,False,False,False,False,False,True,False,False,True
210,154.8,19-р хороолол,1,0,12.0,43.0,8.0,1,3.0,1,1.0,False,True,False,False,False,False,False,True,False,False,True,False,False,True
211,125.1795,Баянзүрх,1,0,23.0,49.09,22.0,0,3.0,0,0.0,False,True,False,True,False,False,False,False,False,False,True,False,False,True
212,355.0,UB Town,1,1,9.0,111.23,6.0,1,3.0,1,12.0,False,True,False,False,False,False,False,True,False,False,True,False,False,True
213,138.0,10-р хороолол,1,0,12.0,44.12,6.0,0,2.0,1,9.0,False,True,True,False,False,False,False,False,False,False,False,True,False,True
214,82.0,Баянзүрх,1,0,5.0,18.0,1.0,1,2.0,1,36.0,False,True,False,True,False,False,False,False,False,False,False,True,False,True
215,345.0,Хурд,1,0,12.0,99.0,3.0,1,4.0,1,12.0,False,True,False,False,False,False,False,True,False,False,False,True,False,True
216,560.29,Яармаг,3,0,16.0,130.3,12.0,0,6.0,1,0.0,False,True,False,False,False,False,False,True,False,False,False,True,False,True
217,163.82999999999998,Баянзүрх,1,0,16.0,54.61,1.0,0,2.0,0,0.0,False,True,False,True,False,False,False,False,False,False,True,False,False,True
218,145.0,Баянгол,1,0,12.0,45.86,3.0,0,2.0,1,13.0,False,True,True,False,False,False,False,False,False,False,True,False,False,True
219,240.0,Яармаг,1,0,12.0,65.0,7.0,1,3.0,1,0.0,False,True,False,False,False,False,False,True,False,False,True,False,False,True
220,510.75,Баянзүрх,2,0,16.0,113.5,2.0,0,6.0,1,3.0,False,True,False,True,False,False,False,False,False,False,True,False,False,True
221,200.0,Зүүн 4 зам,1,1,15.0,65.0,13.0,0,3.0,1,11.0,False,True,False,True,False,False,False,False,False,False,True,False,False,True
222,135.168,Баянзүрх,1,0,12.0,42.24,3.0,0,2.0,1,9.0,False,True,False,True,False,False,False,False,False,False,True,False,False,True
223,352.35,Яармаг,2,0,17.0,78.3,16.0,0,4.0,1,1.0,False,True,False,False,False,False,False,True,False,False,True,False,False,True
224,175.0,Яармаг,1,0,18.0,56.0,16.0,0,2.0,1,0.0,False,True,False,False,False,False,False,True,False,False,False,True,False,True
225,126.0,Халдвартын эмнэлэг,1,0,16.0,44.0,12.0,1,2.0,1,1.0,False,True,False,True,False,False,False,False,False,False,True,False,False,True
226,140.0,КТМС,1,0,12.0,52.0,1.0,1,2.0,1,9.0,False,True,False,True,False,False,False,False,False,False,False,True,False,True
227,316.5,Төмөр зам,1,0,10.0,84.4,8.0,1,3.0,1,9.0,False,True,True,False,False,False,False,False,False,False,True,False,False,True
228,138.0,КТМС,1,0,6.0,53.4,1.0,1,4.0,1,9.0,False,True,False,True,False,False,False,False,False,False,False,True,False,True
229,555.48,120 мянгат,1,0,23.0,95.76,8.0,0,4.0,0,0.0,False,True,False,False,False,False,False,True,False,False,False,True,False,True
230,140.0,Халдвартын эмнэлэг,1,0,14.0,53.0,12.0,0,2.0,1,14.0,False,True,False,True,False,False,False,False,False,False,False,True,False,True
231,160.0,Яармаг,1,0,16.0,49.6,11.0,1,2.0,0,0.0,False,True,False,False,False,False,False,True,False,False,True,False,False,True
232,110.0,10-р хороолол,1,0,16.0,44.8,10.0,0,3.0,1,10.0,False,True,True,False,False,False,False,False,False,False,True,False,False,True
233,157.0,3,1,0,12.0,56.0,9.0,1,3.0,1,2.0,False,True,True,False,False,False,False,False,False,False,True,False,False,True
234,155.0,Сонгинохайрхан,1,0,9.0,85.0,6.0,0,4.0,1,34.0,False,True,False,False,False,True,False,False,False,False,True,False,False,True
235,175.0,1-р хороолол,2,0,9.0,85.0,3.0,0,4.0,1,34.0,False,True,False,False,False,True,False,False,False,False,True,False,False,True
236,165.0,Сүхбаатар,1,0,17.0,41.03,16.0,1,2.0,1,1.0,False,True,False,False,False,False,True,False,False,False,False,True,False,True
237,270.0,Баянзүрх,1,0,16.0,78.0,10.0,0,3.0,1,9.0,False,True,False,True,False,False,False,False,False,False,True,False,False,True
238,134.0,Баянзүрх,1,0,12.0,48.0,9.0,0,3.0,1,7.0,False,True,False,True,False,False,False,False,False,False,True,False,False,True
239,127.0,Сүхбаатар,1,0,12.0,39.9,10.0,0,2.0,1,7.0,False,True,False,False,False,False,True,False,False,False,True,False,False,True
240,101.0,15-р хороолол,1,0,13.0,36.2,8.0,0,1.0,1,10.0,False,True,False,True,False,False,False,False,False,False,False,True,False,True
241,123.0,Сүхбаатар,1,0,16.0,34.0,16.0,1,2.0,1,2.0,False,True,False,False,False,False,True,False,False,False,False,True,False,True
242,190.0,Сансар,1,0,5.0,44.0,5.0,1,5.0,1,44.0,False,True,False,True,False,False,False,False,False,False,False,True,False,True
243,134.082,Яармаг,1,0,16.0,49.66,8.0,0,2.0,1,0.0,False,True,False,False,False,False,False,True,False,False,True,False,False,True
244,100.44,Хавдар судлалын үндэсний төв,1,0,10.0,33.48,3.0,1,2.0,1,2.0,False,True,False,True,False,False,False,False,False,False,False,True,False,True
245,339.0,Төмөр зам,1,0,7.0,89.0,7.0,0,4.0,1,16.0,False,True,True,False,False,False,False,False,False,False,True,False,False,True
246,114.696,Нисэх,1,0,12.0,42.48,11.0,0,3.0,1,0.0,False,True,False,False,False,False,False,True,False,False,True,False,False,True
247,165.0,10-р хороолол,1,0,12.0,61.0,5.0,0,4.0,1,8.0,False,True,True,False,False,False,False,False,False,False,True,False,False,True
248,190.0,Төмөр зам,1,0,5.0,45.0,1.0,1,3.0,1,13.0,False,True,True,False,False,False,False,False,False,False,True,False,False,True
249,145.0,3,1,0,12.0,48.0,6.0,0,3.0,1,13.0,False,True,True,False,False,False,False,False,False,False,True,False,False,True
250,163.0,13-р хороолол,1,0,10.0,54.0,2.0,0,2.0,1,26.0,False,True,False,True,False,False,False,False,False,False,True,False,False,True
251,555.48,Хан-Уул,1,0,23.0,95.76,8.0,0,4.0,0,0.0,False,True,False,False,False,False,False,True,False,False,False,True,False,True
253,105.0,Мишээл,1,0,12.0,41.69,4.0,0,2.0,0,0.0,False,True,False,False,False,False,False,True,False,False,False,True,False,True
254,175.0,Сансар,1,0,5.0,70.0,5.0,0,4.0,1,34.0,False,True,False,True,False,False,False,False,False,False,True,False,False,True
255,100.0,6-р бичил,1,0,9.0,36.0,8.0,0,3.0,1,9.0,False,True,True,False,False,False,False,False,False,False,True,False,False,True
256,153.0,Яармаг,1,0,16.0,51.0,2.0,0,3.0,1,1.0,False,True,False,False,False,False,False,True,False,False,False,True,False,True
257,103.0,Алтай хотхон,1,0,12.0,36.0,8.0,0,2.0,1,10.0,False,True,True,False,False,False,False,False,False,False,False,True,False,True
258,123.0,Офицер,1,0,16.0,41.0,12.0,1,2.0,1,0.0,False,True,False,True,False,False,False,False,False,False,True,False,False,True
259,245.7,Баянзүрх,1,0,5.0,63.0,1.0,0,4.0,1,11.0,False,True,False,True,False,False,False,False,False,False,True,False,False,True
